       Stat Kenn   Abfluss     Sohle     h_WSP       hen      h_BV    Boe_li    Boe_re     v_m  tau_fl      Q_li      Q_fl      Q_re lamb_li lamb_fl lamb_re      f_li      f_fl      f_re     br_li     br_fl     br_re    WehrOK  BrueckOK  BrueckUK   BrueckB    RohrDN   AlphaIW   AlphaEW    I_Reib
         km    -     m^3/s       mNN       mNN       mNN       mNN       mNN       mNN     m/s   N/m^2     m^3/s     m^3/s     m^3/s       -       -       -       m^2       m^2         m         m         m         m       mNN       mNN       mNN         m         m         -         -         -
    21.4500    n    10.000     8.010     9.467     9.511     9.126     9.126     9.126   0.930    5.37     0.000    10.000     0.000  0.0000  0.0497  0.0000     0.000    10.757     0.000     0.000     8.208     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    21.4530    n    10.000     7.995     9.227     9.237     9.161     9.161     9.184   0.449    4.39     2.703     6.066     1.230  0.1051  0.0540  0.0963    10.811     7.518     3.963    64.179     6.415    17.520  -999.999  -999.999  -999.999  -999.999  -999.999   1.38303   2.29810   0.00050
    21.5530    n    10.000     8.004     9.476     9.477     9.305     9.305     9.475   0.100    0.12     0.226     0.521     9.253  0.1085  0.3081  0.1186     5.281     9.189    85.723    25.243     6.556   167.585  -999.999  -999.999  -999.999  -999.999  -999.999   1.03170   1.09147   0.00050
    21.6800    n    10.000     8.056     9.569     9.594     9.446     9.460     9.446   0.704    5.13     0.231     7.442     2.327  0.0982  0.0715  0.0932     0.907     9.823     3.472     5.462     7.032    20.956  -999.999  -999.999  -999.999  -999.999  -999.999   1.16190   1.42717   0.00050
    21.6850    n    10.000     7.968     9.754     9.769     8.292     9.469     8.292   0.538    4.14     0.509     8.056     1.435  0.0749  0.0576  0.0942     2.712    10.619     5.255    29.543     6.492    20.699  -999.999  -999.999  -999.999  -999.999  -999.999   1.25886   1.73274   0.00050
    21.6870    n    10.000     8.064     9.639     9.660     9.379     9.497     9.379   0.645    5.30     0.350     8.577     1.073  0.0586  0.0589  0.0880     1.370    10.107     4.027    13.483     7.091    24.918  -999.999  -999.999  -999.999  -999.999  -999.999   1.21934   1.58615   0.00050
    21.7780    n    10.000     7.647     9.771     9.793     9.264     9.264     9.737   0.659    5.44     1.923     7.724     0.353  0.0551  0.0583  0.0563     5.005     8.941     1.221    23.452     4.937     9.545  -999.999  -999.999  -999.999  -999.999  -999.999   1.20813   1.57865   0.00050
    20.9600    n    10.250     7.557     9.258     9.298     9.409     9.409     9.558   0.892    5.20     0.088    10.076     0.086  0.1042  0.0486  0.1044     0.336    10.888     0.263     1.422     8.280     1.106  -999.999  -999.999  -999.999  -999.999  -999.999   1.02744   1.06367   0.00050
    20.9700    n    10.250     7.676     9.194     9.234     9.556     9.556     9.677   0.894    5.07     0.000    10.250     0.000  0.0000  0.0508  0.0000     0.000    11.465     0.004     0.000     9.020     0.007  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    20.9770    n    10.250     7.451     9.313     9.321     9.152     9.152     9.473   0.395    3.10     3.140     6.979     0.131  0.0985  0.0482  0.0988    15.696     9.732     0.512    86.674     6.333     1.498  -999.999  -999.999  -999.999  -999.999  -999.999   1.46650   2.55129   0.00050
    21.1140    n    10.250     7.750     9.245     9.270     8.740     8.740     9.277   0.698    5.15     1.323     8.812     0.115  0.1010  0.0484  0.0985     4.787     9.555     0.352    24.478     6.779     1.104  -999.999  -999.999  -999.999  -999.999  -999.999   1.21710   1.58390   0.00050
    21.2570    n    10.250     7.731     9.335     9.336     9.007     9.007     9.326   0.138    0.42     0.677     2.016     7.553  0.1077  0.0579  0.0840     9.602     8.329    56.458    59.230     5.471   124.085  -999.999  -999.999  -999.999  -999.999  -999.999   1.16141   1.56884   0.00050
    21.4450    n    10.250     8.038     9.340     9.363     9.013     9.013     9.187   0.677    4.33     1.053     4.221     4.976  0.0955  0.1030  0.0667     3.455     7.275     4.416    14.734     5.778    58.910  -999.999  -999.999  -999.999  -999.999  -999.999   1.25693   1.74806   0.00050
    21.4500    n    10.250     8.010     9.489     9.534     9.126     9.126     9.126   0.937    5.43     0.000    10.250     0.000  0.0000  0.0494  0.0000     0.000    10.935     0.000     0.000     8.208     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    21.4530    n    10.250     7.995     9.231     9.235     9.161     9.161     9.184   0.273    2.44     2.084     4.553     3.612  0.1055  0.0535  0.1065    11.107     7.548    18.896    64.494     6.415   106.106  -999.999  -999.999  -999.999  -999.999  -999.999   1.44547   2.75841   0.00050
    21.5530    n    10.250     8.004     9.485     9.485     9.305     9.305     9.475   0.101    0.13     0.240     0.529     9.481  0.1092  0.3097  0.1192     5.490     9.243    87.105    25.426     6.556   167.681  -999.999  -999.999  -999.999  -999.999  -999.999   1.03127   1.09036   0.00050
    21.6800    n    10.250     8.056     9.583     9.608     9.446     9.460     9.446   0.699    5.17     0.256     7.540     2.454  0.0991  0.0715  0.0940     0.982     9.919     3.757     5.598     7.032    21.017  -999.999  -999.999  -999.999  -999.999  -999.999   1.16554   1.44140   0.00050
    21.6850    n    10.250     7.968     8.749     9.062     8.292     9.469     8.292   2.477   61.96     0.000    10.215     0.036  0.0000  0.0797  0.0985     0.000     4.097     0.041     0.000     6.485     0.180  -999.999  -999.999  -999.999  -999.999  -999.999   1.00439   1.01029   0.00050
    21.6870    n    10.250     8.064     9.650     9.671     9.379     9.497     9.379   0.640    5.33     0.392     8.679     1.180  0.0624  0.0588  0.0892     1.527    10.187     4.310    14.017     7.091    25.005  -999.999  -999.999  -999.999  -999.999  -999.999   1.22715   1.61398   0.00050
    21.7780    n    10.250     7.647     9.786     9.807     9.264     9.264     9.737   0.651    5.46     2.049     7.809     0.392  0.0508  0.0582  0.0609     5.370     9.012     1.360    27.805     4.937     9.891  -999.999  -999.999  -999.999  -999.999  -999.999   1.22205   1.62182   0.00050
    20.9600    n    10.500     7.557     9.278     9.319     9.409     9.409     9.558   0.897    5.26     0.098    10.307     0.095  0.1055  0.0484  0.1050     0.365    11.057     0.286     1.493     8.280     1.164  -999.999  -999.999  -999.999  -999.999  -999.999   1.02919   1.06788   0.00050
    20.9700    n    10.500     7.676     9.214     9.255     9.556     9.556     9.677   0.901    5.14     0.000    10.500     0.000  0.0000  0.0505  0.0000     0.000    11.646     0.004     0.000     9.020     0.007  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    20.9770    n    10.500     7.451     8.426     8.757     9.152     9.152     9.473   2.550   51.55     0.000    10.502     0.000  0.0000  0.0634  0.0000     0.000     4.117     0.000     0.000     6.210     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    21.1140    n    10.500     7.750     9.258     9.283     8.740     8.740     9.277   0.694    5.18     1.444     8.935     0.121  0.1024  0.0483  0.0989     5.122     9.648     0.368    24.583     6.779     1.134  -999.999  -999.999  -999.999  -999.999  -999.999   1.22403   1.60807   0.00050
    21.2570    n    10.500     7.731     9.335     9.336     9.007     9.007     9.326   0.141    0.44     0.694     2.064     7.738  0.1078  0.0579  0.0840     9.621     8.331    56.497    59.231     5.471   124.099  -999.999  -999.999  -999.999  -999.999  -999.999   1.16132   1.56848   0.00050
    21.4450    n    10.500     8.038     9.344     9.368     9.013     9.013     9.187   0.678    4.35     1.078     4.210     5.213  0.0962  0.1045  0.0680     3.520     7.300     4.677    14.785     5.778    60.438  -999.999  -999.999  -999.999  -999.999  -999.999   1.25817   1.75657   0.00050
    21.4500    n    10.500     8.010     9.510     9.556     9.126     9.126     9.126   0.945    5.49     0.000    10.500     0.000  0.0000  0.0492  0.0000     0.000    11.111     0.000     0.000     8.208     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    21.4530    n    10.500     7.995     9.236     9.240     9.161     9.161     9.184   0.273    2.45     2.168     4.586     3.758  0.1060  0.0535  0.1071    11.434     7.580    19.433    64.840     6.415   106.143  -999.999  -999.999  -999.999  -999.999  -999.999   1.43815   2.73449   0.00050
    21.5530    n    10.500     8.004     9.484     9.485     9.305     9.305     9.475   0.103    0.13     0.245     0.542     9.712  0.1092  0.3097  0.1192     5.484     9.241    87.064    25.420     6.556   167.678  -999.999  -999.999  -999.999  -999.999  -999.999   1.03129   1.09039   0.00050
    21.6800    n    10.500     8.056     9.596     9.621     9.446     9.460     9.446   0.695    5.20     0.281     7.636     2.583  0.1000  0.0715  0.0947     1.057    10.012     4.035     5.731     7.032    21.076  -999.999  -999.999  -999.999  -999.999  -999.999   1.16837   1.45330   0.00050
    21.6850    n    10.500     7.968     8.760     9.077     8.292     9.469     8.292   2.495   62.47     0.000    10.464     0.037  0.0000  0.0792  0.0985     0.000     4.165     0.043     0.000     6.485     0.184  -999.999  -999.999  -999.999  -999.999  -999.999   1.00451   1.01059   0.00050
    21.6870    n    10.500     8.064     9.661     9.682     9.379     9.497     9.379   0.635    5.36     0.435     8.779     1.286  0.0654  0.0587  0.0902     1.683    10.265     4.585    14.532     7.091    25.067  -999.999  -999.999  -999.999  -999.999  -999.999   1.23374   1.63846   0.00050
    21.7780    n    10.500     7.647     9.799     9.820     9.264     9.264     9.737   0.644    5.48     2.181     7.888     0.432  0.0546  0.0581  0.0645     5.739     9.077     1.492    28.072     4.937    10.211  -999.999  -999.999  -999.999  -999.999  -999.999   1.23396   1.66069   0.00050
    20.9600    n    10.750     7.557     9.298     9.340     9.409     9.409     9.558   0.901    5.32     0.108    10.538     0.104  0.1067  0.0483  0.1056     0.396    11.224     0.310     1.564     8.280     1.221  -999.999  -999.999  -999.999  -999.999  -999.999   1.03096   1.07214   0.00050
    20.9700    n    10.750     7.676     9.234     9.276     9.556     9.556     9.677   0.909    5.20     0.000    10.750     0.000  0.0000  0.0503  0.0000     0.000    11.826     0.004     0.000     9.020     0.007  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    20.9770    n    10.750     7.451     9.312     9.321     9.152     9.152     9.473   0.416    3.43     3.278     7.335     0.137  0.0984  0.0482  0.0988    15.604     9.725     0.510    86.645     6.333     1.495  -999.999  -999.999  -999.999  -999.999  -999.999   1.46640   2.54926   0.00050
    21.1140    n    10.750     7.750     9.272     9.296     8.740     8.740     9.277   0.690    5.22     1.566     9.058     0.127  0.1047  0.0483  0.0993     5.455     9.739     0.383    24.687     6.779     1.163  -999.999  -999.999  -999.999  -999.999  -999.999   1.22965   1.62863   0.00050
    21.2570    n    10.750     7.731     9.335     9.336     9.007     9.007     9.326   0.144    0.47     0.711     2.112     7.922  0.1078  0.0579  0.0840     9.631     8.332    56.519    59.232     5.471   124.106  -999.999  -999.999  -999.999  -999.999  -999.999   1.16127   1.56829   0.00050
    21.4450    n    10.750     8.038     9.348     9.353     9.013     9.013     9.187   0.325    2.84     5.249     4.624     0.841  0.1151  0.0570  0.0690    20.853     7.322     4.910    72.602     5.778    61.765  -999.999  -999.999  -999.999  -999.999  -999.999   1.39486   2.47495   0.00050
    21.4500    n    10.750     8.010     9.532     9.578     9.126     9.126     9.126   0.952    5.56     0.000    10.750     0.000  0.0000  0.0490  0.0000     0.000    11.286     0.000     0.000     8.208     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    21.4530    n    10.750     7.995     9.231     9.235     9.161     9.161     9.184   0.287    2.69     2.187     4.786     3.790  0.1055  0.0535  0.1065    11.090     7.546    18.868    64.475     6.415   106.104  -999.999  -999.999  -999.999  -999.999  -999.999   1.44590   2.75982   0.00050
    21.5530    n    10.750     8.004     8.722     9.041     9.305     9.305     9.475   2.501   49.79     0.011    10.727     0.025  0.0985  0.0624  0.1017     0.021     4.246     0.031     0.130     6.556     0.183  -999.999  -999.999  -999.999  -999.999  -999.999   1.00590   1.01348   0.00050
    21.6800    n    10.750     8.056     9.609     9.633     9.446     9.460     9.446   0.692    5.23     0.307     7.733     2.709  0.1008  0.0714  0.0953     1.132    10.103     4.308     5.861     7.032    21.133  -999.999  -999.999  -999.999  -999.999  -999.999   1.17067   1.46353   0.00050
    21.6850    n    10.750     7.968     8.770     9.092     8.292     9.469     8.292   2.515   63.06     0.000    10.712     0.039  0.0000  0.0787  0.0985     0.000     4.230     0.045     0.000     6.485     0.188  -999.999  -999.999  -999.999  -999.999  -999.999   1.00464   1.01087   0.00050
    21.6870    n    10.750     8.064     9.672     9.692     9.379     9.497     9.379   0.631    5.39     0.481     8.875     1.394  0.0679  0.0585  0.0911     1.842    10.341     4.854    15.036     7.091    25.127  -999.999  -999.999  -999.999  -999.999  -999.999   1.23941   1.66041   0.00050
    21.7780    n    10.750     7.647     9.811     9.832     9.264     9.264     9.737   0.638    5.50     2.315     7.963     0.472  0.0579  0.0580  0.0675     6.096     9.139     1.623    28.293     4.937    10.518  -999.999  -999.999  -999.999  -999.999  -999.999   1.24366   1.69394   0.00050
    20.9600    n    11.000     7.557     9.318     9.360     9.409     9.409     9.558   0.905    5.38     0.118    10.768     0.114  0.1078  0.0481  0.1061     0.428    11.387     0.335     1.633     8.280     1.277  -999.999  -999.999  -999.999  -999.999  -999.999   1.03274   1.07646   0.00050
    20.9700    n    11.000     7.676     9.254     9.296     9.556     9.556     9.677   0.916    5.26     0.000    11.000     0.000  0.0000  0.0501  0.0000     0.000    12.005     0.004     0.000     9.020     0.008  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    20.9770    n    11.000     7.451     9.313     9.322     9.152     9.152     9.473   0.425    3.58     3.361     7.499     0.141  0.0985  0.0482  0.0988    15.642     9.728     0.511    86.657     6.333     1.496  -999.999  -999.999  -999.999  -999.999  -999.999   1.46646   2.55017   0.00050
    21.1140    n    11.000     7.750     9.285     9.286     8.740     8.740     9.277   0.130    0.19     0.325     0.977     9.700  0.1066  0.1577  0.0904     5.772     9.826    68.805    24.786     6.779   141.170  -999.999  -999.999  -999.999  -999.999  -999.999   1.03021   1.08492   0.00050
    21.2570    n    11.000     7.731     8.544     8.889     9.007     9.007     9.326   2.603   53.46     0.000    10.739     0.275  0.0000  0.0594  0.1093     0.000     4.002     0.225     0.000     5.466     0.756  -999.999  -999.999  -999.999  -999.999  -999.999   1.01917   1.04693   0.00050
