  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 41.72000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  367.3770       7.4250         479.0490      341.0000     1.255280     0.7540488D-01     0.2451005D+01     0.1291252D-01
  367.5020       7.5500         513.9590      361.0000     1.268370     0.1194826D+02     0.4849118D+01     0.2049828D-01
  367.5970       7.6450         571.6780      381.0000     1.324130    -0.5037260D+01     0.3162979D+01    -0.2083756D-01
  367.6930       7.7410         615.4780      401.0000     1.345280    -0.4879501D+01     0.2867955D+01    -0.2883485D-01
  367.7830       7.8310         656.3600      421.0000     1.357810    -0.3157671D+01     0.2489925D+01    -0.3058385D-01
  367.8670       7.9150         694.8120      441.0000     1.363990    -0.1405398D+01     0.1853370D+01    -0.2827458D-01
  367.9470       7.9950         731.0770      461.0000     1.365350     0.5185952D+00     0.1277268D+01    -0.2315530D-01
  368.0220       8.0700         765.6590      481.0000     1.363830     0.1360125D+01     0.3920384D+00    -0.1715164D-01
  368.0950       8.1430         798.7900      501.0000     1.360050     0.2204260D+01    -0.1309932D+00    -0.1063999D-01
  368.1640       8.2120         830.5200      521.0000     1.354510     0.2085817D+01    -0.9033355D+00    -0.4135878D-02
  368.2310       8.2790         861.2070      541.0000     1.348130     0.1660610D+01    -0.1447608D+01     0.1548892D-02
  368.2960       8.3440         891.0030      561.0000     1.341270     0.9093993D+00    -0.1810366D+01     0.6080167D-02
  368.3590       8.4070         919.9750      581.0000     1.334140    -0.6358036D-01    -0.2039870D+01     0.9287782D-02
  368.4200       8.4680         948.1880      601.0000     1.326880    -0.1129475D+01    -0.2185866D+01     0.1108482D-01
  368.4800       8.5280         975.7570      621.0000     1.319610    -0.1747825D+01    -0.1956418D+01     0.1128467D-01
  368.5390       8.5870        1002.7190      641.0000     1.312390    -0.1724505D+01    -0.1368691D+01     0.9816092D-02
  368.5960       8.6440        1029.1720      661.0000     1.305300    -0.1389540D+01    -0.8075297D+00     0.6787181D-02
  368.6520       8.7000        1055.0590      681.0000     1.298380     0.7242285D-02     0.5091602D-01     0.2029354D-02
  368.7040       8.7520        1079.2050      700.0000     1.291980     0.2319268D+01     0.1016806D+01    -0.4029777D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 42.10000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  361.1180       0.5600           6.1730        1.0000     1.000000     0.1207439D-02     0.0000000D+00    -0.1221245D-14
  362.8800       2.3220          47.0670       21.0000     1.000000    -0.5008022D-01     0.0000000D+00     0.2220446D-14
  363.7490       3.1910          73.9700       41.0000     1.004040     0.2897659D+00    -0.1723925D+01    -0.1554312D-14
  364.4340       3.8760          98.2750       61.0000     1.015860    -0.6580515D+00     0.3338213D+01     0.6577916D-02
  365.0630       4.5050         123.0150       81.0000     1.027290     0.7593809D+00     0.1292661D+01    -0.1277978D-01
  365.6480       5.0900         157.1670      101.0000     1.076020    -0.5053464D+00     0.5388258D+00    -0.1213895D-01
  366.0310       5.4730         185.2340      121.0000     1.107970     0.1631239D+00    -0.1753920D+01     0.1054676D-01
  366.2940       5.7360         224.9380      141.0000     1.160470     0.7112112D+01    -0.5704347D+01     0.2312775D-02
  366.5680       6.0100         262.7690      161.0000     1.203510    -0.1123460D+02    -0.4498031D+01     0.8516190D-02
  366.7980       6.2400         302.9610      181.0000     1.239760    -0.1072970D+02    -0.2373334D+01     0.1404400D-01
  367.0010       6.4430         341.4920      201.0000     1.260910     0.3952173D+01     0.1018338D+01     0.2855175D-01
  367.1790       6.6210         377.7240      221.0000     1.269720     0.2666632D+02     0.4921520D+01     0.4895174D-01
  367.2840       6.7260         458.2450      241.0000     1.380360    -0.1414659D+02     0.6569796D+00    -0.4577226D-01
  367.4140       6.8560         501.7380      261.0000     1.391580    -0.3851841D+01     0.1954623D+01    -0.3901748D-01
  367.5370       6.9790         543.8760      281.0000     1.395440     0.9170375D+01     0.4076939D+01    -0.2798210D-01
  367.6500       7.0920         584.1260      301.0000     1.395190     0.2283117D+02     0.6199627D+01    -0.1617319D-01
  367.7290       7.1710         653.1370      321.0000     1.440260    -0.6873215D+01     0.2743869D+01    -0.5453063D-01
  367.8150       7.2570         698.6190      341.0000     1.444070    -0.8249660D+01     0.1808576D+01    -0.5244886D-01
  367.8980       7.3400         742.2190      361.0000     1.441780    -0.8164524D+01     0.1291982D+01    -0.4599418D-01
  367.9750       7.4170         783.0760      381.0000     1.435200    -0.7679062D+01     0.3553693D+00    -0.3699576D-01
  368.0490       7.4910         821.8270      401.0000     1.427260    -0.6109178D+01    -0.3954865D+00    -0.2813808D-01
  368.1190       7.5610         859.2760      421.0000     1.417780    -0.5018521D+01    -0.1321609D+01    -0.1914197D-01
  368.1880       7.6300         895.3350      441.0000     1.407790    -0.2836150D+01    -0.1671282D+01    -0.1099295D-01
  368.2530       7.6950         930.0980      461.0000     1.397460    -0.1459514D+01    -0.2366541D+01    -0.3704559D-02
  368.3160       7.7580         963.6140      481.0000     1.386820     0.5363314D-01    -0.2900633D+01     0.2714693D-02
  368.3780       7.8200         996.1990      501.0000     1.376450     0.1842858D+01    -0.2998786D+01     0.7649099D-02
  368.4380       7.8800        1027.9020      521.0000     1.366480     0.3216953D+01    -0.3017529D+01     0.1109340D-01
  368.4960       7.9380        1058.8510      541.0000     1.356920     0.3977852D+01    -0.3011445D+01     0.1311158D-01
  368.5530       7.9950        1089.0590      561.0000     1.347820     0.4595014D+01    -0.2673202D+01     0.1357061D-01
  368.6080       8.0500        1118.6220      581.0000     1.339150     0.4378909D+01    -0.2398102D+01     0.1270370D-01
  368.6630       8.1050        1147.6220      601.0000     1.330930     0.4258216D+01    -0.1470319D+01     0.1016605D-01
  368.7160       8.1580        1176.0390      621.0000     1.323140     0.3154388D+01    -0.6731629D+00     0.6394442D-02
  368.7680       8.2100        1203.9560      641.0000     1.315770     0.1472701D+01     0.3450622D+00     0.1242901D-02
  368.8200       8.2620        1231.3670      661.0000     1.308770    -0.3298767D+00     0.1982828D+01    -0.5482905D-02
  368.8700       8.3120        1258.2910      681.0000     1.302170    -0.3287326D+01     0.3383742D+01    -0.1325145D-01
  368.9170       8.3590        1283.6000      700.0000     1.296180    -0.6712919D+01     0.5042500D+01    -0.2184491D-01
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 42.20000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.9320       0.4880           7.3050        1.0000     1.000000     0.1481928D-01     0.4946527D+00     0.6661338D-15
  362.3870       1.9430          49.0920       21.0000     1.000000    -0.1317038D+00    -0.3292263D+01    -0.1332268D-14
  363.2170       2.7730          77.3910       41.0000     1.000000     0.2132607D+00     0.2815353D+01     0.2664535D-14
  363.8320       3.3880         100.4700       61.0000     1.001540     0.5631896D-01     0.3204414D+01    -0.1332268D-14
  364.3580       3.9140         121.4960       81.0000     1.006820    -0.1472854D+00     0.5119142D+00    -0.3435002D-02
  364.8430       4.3990         141.9430      101.0000     1.012580    -0.1866284D+00    -0.3083878D+01     0.1411786D-01
  365.3190       4.8750         163.0540      121.0000     1.018690     0.1618917D+00    -0.5281495D+01    -0.1746858D-01
  365.9200       5.4760         192.8580      141.0000     1.027970     0.1067289D+00     0.2721143D+01    -0.6859284D-02
  366.2760       5.8320         212.4540      161.0000     1.036020    -0.8740187D-01     0.4255125D+01     0.4631472D-01
  366.4860       6.0420         270.3690      181.0000     1.163260    -0.2596167D+01    -0.6073306D+00    -0.3009213D-01
  366.7200       6.2760         307.5230      201.0000     1.205980     0.4785318D-02    -0.1120117D+01    -0.9315104D-02
  366.9360       6.4920         347.9890      221.0000     1.250400     0.8342630D+01    -0.2647362D+00     0.4135860D-02
  367.1250       6.6810         392.0400      241.0000     1.294930     0.2571847D+02     0.5827506D+00     0.2601660D-02
  367.2750       6.8310         508.5360      261.0000     1.447990    -0.2622054D+02    -0.9355339D+00    -0.1447990D+01
  367.3380       6.8940         535.7470      281.0000     1.467510    -0.2179266D+02     0.1129882D+01    -0.1467510D+01
  367.4560       7.0120         594.2470      301.0000     1.506870    -0.1368610D+02    -0.1184580D+01    -0.1506870D+01
  367.5600       7.1160         649.5060      321.0000     1.531120    -0.2413785D+01    -0.1958942D+01    -0.1531120D+01
  367.6570       7.2130         702.0600      341.0000     1.543360     0.1338082D+02    -0.5907909D+00    -0.1543360D+01
  367.7450       7.3010         751.0500      361.0000     1.548600     0.3125017D+02     0.1833384D+01    -0.1548600D+01
  367.8200       7.3760         844.7880      381.0000     1.592180    -0.2235336D+01     0.3276708D+01    -0.1592180D+01
  367.8700       7.4260         881.5100      401.0000     1.592110     0.2690472D+01    -0.1237559D+01    -0.1592110D+01
  367.9360       7.4920         930.1980      421.0000     1.587190     0.1054314D+02     0.6367493D+00    -0.1587190D+01
  367.9990       7.5550         975.9180      441.0000     1.577910     0.2017810D+02     0.2992914D+01    -0.1577910D+01
  368.0420       7.5980        1052.0030      461.0000     1.589750    -0.1751327D+02    -0.9542282D+00    -0.1589750D+01
  368.0880       7.6440        1090.5380      481.0000     1.579740    -0.1456913D+02    -0.3102849D+01    -0.1579740D+01
  368.1400       7.6960        1133.9000      501.0000     1.567380    -0.1071251D+02    -0.2126393D+01    -0.1567380D+01
  368.1900       7.7460        1175.8460      521.0000     1.554680    -0.7125343D+01    -0.1217879D+01    -0.1554680D+01
  368.2380       7.7940        1216.4950      541.0000     1.541790    -0.4139855D+01    -0.5265126D+00    -0.1541790D+01
  368.2850       7.8410        1255.9410      561.0000     1.528910    -0.1126449D+01     0.2572866D+00    -0.1528910D+01
  368.3300       7.8860        1294.2890      581.0000     1.516150     0.7495040D+00     0.5784555D+00    -0.1516150D+01
  368.3750       7.9310        1331.5760      601.0000     1.503600     0.3083955D+01     0.1245649D+01    -0.1503600D+01
  368.4180       7.9740        1367.9780      621.0000     1.491450     0.3805525D+01     0.1252167D+01    -0.1491450D+01
  368.4600       8.0160        1403.5720      641.0000     1.479710     0.3608995D+01     0.9718554D+00    -0.1479710D+01
  368.5010       8.0570        1438.3580      661.0000     1.468460     0.2394132D+01     0.3281386D+00    -0.1468460D+01
  368.5420       8.0980        1472.5390      681.0000     1.457630     0.6498686D+00    -0.2768156D+00    -0.1457630D+01
  368.5800       8.1360        1504.3630      700.0000     1.447710    -0.2269419D+01    -0.1326639D+01    -0.1447710D+01
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 42.30000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.4510       0.6440           7.3020        1.0000     1.000000    -0.2617278D-01     0.3965503D+00    -0.3086420D-13
  361.8860       2.0790          47.8520       21.0000     1.000000     0.2584250D+00    -0.1839804D+01     0.2324807D-12
  362.6940       2.8870          75.8300       41.0000     1.000000    -0.4344059D+00     0.1922584D+00    -0.4822809D-12
  363.3580       3.5510         101.5500       61.0000     1.000000    -0.2508153D+00     0.1883124D+01     0.4065637D-12
  363.9080       4.1010         124.8180       81.0000     1.000600     0.8010103D+00     0.2262572D+01    -0.1254552D-12
  364.3390       4.5320         146.6410      101.0000     1.012970     0.7421378D-01     0.2322997D+00     0.8201839D-03
  364.7290       4.9220         167.7580      121.0000     1.020970    -0.2809485D+00    -0.1438273D+01     0.2211018D-02
  365.0850       5.2780         188.2750      141.0000     1.026330    -0.3750853D+00    -0.2440264D+01    -0.5645507D-02
  365.4140       5.6070         208.1850      161.0000     1.029540    -0.1032333D+00    -0.2428269D+01    -0.8158365D-02
  365.7200       5.9130         227.6190      181.0000     1.031640     0.4048850D+00    -0.1199779D+01     0.4286620D-03
  366.0060       6.1990         247.6750      201.0000     1.036620     0.4035840D-01     0.1381574D+01     0.1841486D-01
