     PROFIL  PUNKT     X [m]     H [m]  LAMBDA [-]   V [m/s]
    44.8000     27    68.556   366.272   0.1077889     0.007
    44.8000     28    69.437   366.229   0.0664977     0.007
    44.8000     29    72.124   366.097   0.0664977     0.007
    44.8000     30    73.191   366.076   0.0664977     0.007
    44.8000     31    74.029   366.060   0.0664977     0.007
    44.8000     32    75.269   366.006   0.0664977     0.007
    44.8000     33    76.762   365.942   0.0664977     0.007
    44.8000     34    80.624   365.874   0.0664977     0.007
    44.8000     35    81.776   365.854   0.0664977     0.007
    44.8000     36    84.935   365.798   0.0664977     0.007
    44.8000     37    88.055   365.482   0.0664977     0.007
    44.8000     38    88.673   365.424   0.0664977     0.007
    44.8000     39    89.486   365.349   0.0664977     0.007
    44.8000     40    92.530   365.045   0.0664977     0.007
    44.8000     41    94.102   365.046   0.0664977     0.007
    44.8000     42    95.716   365.047   0.0901053     0.007
    44.8000     43    97.279   365.049   0.0901053     0.007
    44.8000     44    98.749   365.050   0.0901053     0.007
    44.8000     45   100.378   365.053   0.0737909     0.007
    44.8000     46   102.523   365.056   0.0737909     0.007
    44.8000     47   104.279   365.058   0.0737909     0.007
    44.8000     48   107.214   365.050   0.0737909     0.007
    44.8000     49   108.967   365.052   0.0737909     0.007
    44.8000     50   110.679   365.054   0.0737909     0.007
    44.8000     51   113.664   365.045   0.0737909     0.007
    44.8000     52   115.943   365.039   0.0737909     0.007
    44.8000     53   118.664   365.031   0.0480614     0.007
    44.8000     54   120.510   365.025   0.0480614     0.007
    44.8000     55   122.552   365.022   0.0480614     0.007
    44.8000     56   124.575   365.020   0.0594327     0.050
    44.8000     57   127.022   363.956   0.0777052     0.050
    44.8000     58   127.954   363.565   0.0777052     0.050
    44.8000     59   128.911   363.163   0.0777052     0.050
    44.8000     60   131.334   362.111   0.0777052     0.050
    44.8000     61   132.348   361.566   0.0777052     0.050
    44.8000     62   132.765   361.353   0.0777052     0.050
    44.8000     63   133.177   361.142   0.0777052     0.050
    44.8000     64   134.195   360.594   0.0777052     0.050
    44.8000     65   136.193   360.240   0.0502466     0.050
    44.8000     66   136.951   360.109   0.0502466     0.050
    44.8000     67   137.686   359.982   0.0502466     0.050
    44.8000     68   139.705   359.624   0.0502466     0.050
    44.8000     69   142.529   359.614   0.0502466     0.050
    44.8000     70   143.434   359.612   0.0502466     0.050
    44.8000     71   144.311   359.610   0.0502466     0.050
    44.8000     72   147.161   359.599   0.0502466     0.050
    44.8000     73   150.373   359.612   0.0502466     0.050
    44.8000     74   151.240   359.613   0.0502466     0.050
    44.8000     75   152.070   359.615   0.0502466     0.050
    44.8000     76   155.317   359.627   0.0502466     0.050
    44.8000     77   157.082   359.986   0.0502466     0.050
    44.8000     78   157.459   360.066   0.0502466     0.050
    44.8000     79   157.831   360.145   0.0502466     0.050
    44.8000     80   159.604   360.505   0.0502466     0.050
    44.8000     81   160.488   361.019   0.0502466     0.050
    44.8000     82   160.658   361.115   0.0777052     0.050
    44.8000     83   160.829   361.019   0.0502466     0.050
    44.8000     84   161.713   360.505   0.0502466     0.050
    44.8000     85   162.598   361.019   0.0502466     0.050
    44.8000     86   162.768   361.115   0.0777052     0.050
    44.8000     87   162.936   361.211   0.0777052     0.050
    44.8000     88   163.823   361.726   0.0777052     0.050
    44.8000     89   166.706   362.797   0.0777052     0.050
    44.8000     90   167.228   363.009   0.0777052     0.050
    44.8000     91   167.744   363.220   0.0777052     0.050
    44.8000     92   170.632   364.292   0.0777052     0.050
    44.8000     93   171.410   364.512   0.0777052     0.050
    44.8000     94   171.560   364.555   0.0777052     0.050
    44.8000     95   171.709   364.598   0.0777052     0.050
    44.8000     96   172.487   364.817   0.0777052     0.050
    44.8000     97   174.958   364.929   0.0951945     0.007
    44.8000     98   175.458   364.950   0.0951945     0.007
    44.8000     99   175.959   364.971   0.0951945     0.007
    44.8000    100   178.430   365.082   0.0951945     0.007
    44.8000    101   181.003   365.216   0.0951945     0.007
    44.8000    102   181.516   365.244   0.0951945     0.007
    44.8000    103   182.030   365.272   0.0951945     0.007
    44.8000    104   184.603   365.405   0.1174990     0.007
    44.8000    105   190.734   367.667   0.1174990     0.007
    44.8000    106   192.060   368.156   0.1174990     0.007
    44.8000    107   193.500   368.688   0.1174990     0.007
    44.9000      1     0.000   371.277   0.0000000     0.000
    44.9000      2     0.712   371.010   0.0000000     0.000
    44.9000      3     5.905   369.107   0.0000000     0.000
    44.9000      4    10.577   367.394   0.0000000     0.000
    44.9000      5    11.813   366.929   0.0000000     0.000
    44.9000      6    14.021   366.872   0.0000000     0.000
    44.9000      7    21.885   366.696   0.0000000     0.000
    44.9000      8    29.371   366.528   0.0000000     0.000
    44.9000      9    31.931   366.461   0.0000000     0.000
    44.9000     10    33.796   366.434   0.0000000     0.000
    44.9000     11    37.607   366.377   0.0000000     0.000
    44.9000     12    41.171   366.324   0.0000000     0.000
    44.9000     13    43.158   366.295   0.0000000     0.000
    44.9000     14    45.049   366.245   0.0000000     0.000
    44.9000     15    47.081   366.191   0.0000000     0.000
    44.9000     16    49.645   366.152   0.0000000     0.000
    44.9000     17    53.236   366.098   0.0000000     0.000
    44.9000     18    56.607   366.047   0.0000000     0.000
    44.9000     19    59.262   366.006   0.0000000     0.000
    44.9000     20    63.432   365.960   0.0000000     0.000
    44.9000     21    69.994   365.862   0.0000000     0.000
    44.9000     22    76.231   365.768   0.0000000     0.000
    44.9000     23    80.724   365.720   0.0000000     0.000
    44.9000     24    82.136   365.699   0.0000000     0.000
    44.9000     25    83.132   365.684   0.1077889     0.013
    44.9000     26    84.064   365.670   0.1077889     0.013
    44.9000     27    85.486   365.649   0.1077889     0.013
    44.9000     28    87.079   365.363   0.0664977     0.013
    44.9000     29    88.917   365.084   0.0664977     0.013
    44.9000     30    90.673   364.818   0.0664977     0.013
    44.9000     31    92.335   364.518   0.0664977     0.013
    44.9000     32    95.233   364.557   0.0664977     0.013
    44.9000     33    97.262   364.567   0.0664977     0.013
    44.9000     34    99.264   364.577   0.0664977     0.013
    44.9000     35   102.224   364.617   0.0664977     0.013
    44.9000     36   104.542   364.643   0.0664977     0.013
    44.9000     37   106.246   364.655   0.0664977     0.013
    44.9000     38   107.901   364.666   0.0664977     0.013
    44.9000     39   110.282   364.693   0.0664977     0.013
    44.9000     40   113.000   364.719   0.0664977     0.013
    44.9000     41   116.574   364.753   0.0664977     0.013
    44.9000     42   118.831   364.774   0.0901053     0.013
    44.9000     43   121.233   364.795   0.0901053     0.013
    44.9000     44   123.511   364.815   0.0901053     0.013
    44.9000     45   125.410   363.962   0.0793706     0.049
    44.9000     46   126.174   363.591   0.0793706     0.049
    44.9000     47   126.970   363.204   0.0793706     0.049
    44.9000     48   128.831   362.366   0.0793706     0.049
    44.9000     49   129.719   361.915   0.0793706     0.049
    44.9000     50   130.149   361.693   0.0793706     0.049
    44.9000     51   130.589   361.466   0.0793706     0.049
    44.9000     52   131.466   361.021   0.0793706     0.049
    44.9000     53   132.926   360.731   0.0511707     0.049
    44.9000     54   133.685   360.576   0.0511707     0.049
    44.9000     55   134.464   360.417   0.0511707     0.049
    44.9000     56   135.903   360.131   0.0511707     0.049
    44.9000     57   138.645   360.088   0.0511707     0.049
    44.9000     58   140.350   360.059   0.0511707     0.049
    44.9000     59   142.189   360.028   0.0511707     0.049
    44.9000     60   144.799   359.986   0.0511707     0.049
    44.9000     61   147.171   360.045   0.0511707     0.049
    44.9000     62   149.023   360.094   0.0511707     0.049
    44.9000     63   150.997   360.146   0.0511707     0.049
    44.9000     64   153.247   360.201   0.0511707     0.049
    44.9000     65   154.959   360.377   0.0511707     0.049
    44.9000     66   156.641   360.542   0.0511707     0.049
    44.9000     67   158.422   360.716   0.0511707     0.049
    44.9000     68   160.038   360.882   0.0511707     0.049
    44.9000     69   160.883   361.246   0.0511707     0.049
    44.9000     70   161.874   361.673   0.0793706     0.049
    44.9000     71   162.892   362.109   0.0793706     0.049
    44.9000     72   163.713   362.464   0.0793706     0.049
    44.9000     73   165.001   362.892   0.0793706     0.049
    44.9000     74   166.288   362.464   0.0793706     0.049
    44.9000     75   167.110   362.109   0.0793706     0.049
    44.9000     76   167.931   362.464   0.0793706     0.049
    44.9000     77   169.219   362.892   0.0793706     0.049
    44.9000     78   171.046   363.435   0.0793706     0.049
    44.9000     79   173.000   364.015   0.0793706     0.049
    44.9000     80   174.178   364.403   0.0793706     0.049
    44.9000     81   175.137   364.455   0.0793706     0.049
    44.9000     82   176.822   364.515   0.0777052     0.013
    44.9000     83   178.646   364.581   0.0502466     0.013
    44.9000     84   179.469   364.624   0.0502466     0.013
    44.9000     85   179.808   364.709   0.0502466     0.013
    44.9000     86   180.577   364.911   0.0777052     0.013
    44.9000     87   181.369   365.119   0.0777052     0.013
    44.9000     88   181.684   365.198   0.0777052     0.013
    44.9000     89   182.510   365.222   0.0777052     0.013
    44.9000     90   184.659   365.287   0.0777052     0.013
    44.9000     91   186.967   365.357   0.0777052     0.013
    44.9000     92   187.629   365.375   0.0777052     0.013
    44.9000     93   188.986   365.884   0.0777052     0.013
    44.9000     94   194.676   368.023   0.0777052     0.013
    44.9000     95   201.336   370.527   0.0777052     0.013
    44.9000     96   201.684   370.658   0.0777052     0.013
    44.9000     97   201.730   370.675   0.0951945     0.013
    45.0000      1     0.000   371.603   0.0000000     0.000
    45.0000      2     1.210   371.055   0.0000000     0.000
    45.0000      3     5.763   369.125   0.0000000     0.000
    45.0000      4    11.290   366.783   0.0000000     0.000
    45.0000      5    11.557   366.663   0.0000000     0.000
    45.0000      6    11.905   366.650   0.0000000     0.000
    45.0000      7    15.605   366.545   0.0000000     0.000
    45.0000      8    19.728   366.428   0.0000000     0.000
    45.0000      9    27.040   366.221   0.0000000     0.000
    45.0000     10    27.781   366.204   0.0000000     0.000
    45.0000     11    28.716   366.186   0.0000000     0.000
    45.0000     12    35.912   366.018   0.0000000     0.000
    45.0000     13    42.052   365.875   0.0000000     0.000
    45.0000     14    43.902   365.842   0.0000000     0.000
    45.0000     15    45.665   365.807   0.0000000     0.000
    45.0000     16    50.834   365.685   0.0000000     0.000
    45.0000     17    55.252   365.581   0.0000000     0.000
    45.0000     18    57.552   365.537   0.0000000     0.000
    45.0000     19    58.666   365.525   0.0000000     0.000
    45.0000     20    59.866   365.512   0.0000000     0.000
    45.0000     21    61.621   365.249   0.0000000     0.000
    45.0000     22    63.695   364.938   0.0000000     0.000
    45.0000     23    65.627   364.648   0.0000000     0.000
    45.0000     24    67.508   364.367   0.0000000     0.000
    45.0000     25    71.094   364.422   0.1077889     0.017
    45.0000     26    74.265   364.459   0.1077889     0.017
    45.0000     27    76.877   364.490   0.1077889     0.017
    45.0000     28    80.765   364.553   0.0664977     0.017
    45.0000     29    84.714   364.591   0.0664977     0.017
    45.0000     30    86.137   364.606   0.0664977     0.017
    45.0000     31    87.454   364.621   0.0664977     0.017
    45.0000     32    91.482   364.659   0.0664977     0.017
    45.0000     33    95.779   364.691   0.0664977     0.017
    45.0000     34    97.037   364.700   0.0664977     0.017
    45.0000     35   105.216   364.761   0.0664977     0.017
    45.0000     36   106.187   364.768   0.0664977     0.017
    45.0000     37   106.278   364.769   0.0664977     0.017
    45.0000     38   106.387   364.770   0.0664977     0.017
    45.0000     39   106.451   364.729   0.0664977     0.017
    45.0000     40   108.179   363.610   0.0784954     0.061
    45.0000     41   109.846   362.530   0.0784954     0.061
    45.0000     42   109.971   362.449   0.0784954     0.061
    45.0000     43   110.043   362.392   0.0784954     0.061
    45.0000     44   110.965   361.635   0.0784954     0.061
    45.0000     45   111.867   360.896   0.0784954     0.061
    45.0000     46   111.959   360.821   0.0784954     0.061
    45.0000     47   112.158   360.774   0.0784954     0.061
    45.0000     48   113.980   360.338   0.0506854     0.061
    45.0000     49   115.713   359.923   0.0506854     0.061
    45.0000     50   116.004   359.854   0.0506854     0.061
    45.0000     51   116.521   359.856   0.0506854     0.061
    45.0000     52   119.472   359.856   0.0506854     0.061
    45.0000     53   122.162   359.856   0.0506854     0.061
    45.0000     54   122.936   359.858   0.0506854     0.061
    45.0000     55   123.811   359.908   0.0506854     0.061
    45.0000     56   126.480   360.055   0.0506854     0.061
    45.0000     57   128.910   360.189   0.0506854     0.061
    45.0000     58   130.023   360.252   0.0506854     0.061
    45.0000     59   130.812   360.398   0.0506854     0.061
    45.0000     60   132.413   360.674   0.0506854     0.061
    45.0000     61   133.918   360.934   0.0506854     0.061
    45.0000     62   134.796   361.097   0.0506854     0.061
    45.0000     63   135.543   361.462   0.0784954     0.061
    45.0000     64   136.652   362.026   0.0784954     0.061
    45.0000     65   137.713   362.565   0.0784954     0.061
    45.0000     66   138.508   362.953   0.0784954     0.061
    45.0000     67   139.902   363.343   0.0784954     0.061
    45.0000     68   141.595   363.804   0.0784954     0.061
    45.0000     69   143.145   364.227   0.0784954     0.061
    45.0000     70   144.675   364.656   0.0784954     0.061
    45.0000     71   146.658   364.650   0.0793706     0.020
    45.0000     72   148.171   364.647   0.0793706     0.020
    45.0000     73   149.534   364.646   0.0793706     0.020
    45.0000     74   151.684   364.638   0.0793706     0.020
    45.0000     75   152.679   364.524   0.0793706     0.020
    45.0000     76   153.226   364.466   0.0793706     0.020
    45.0000     77   153.750   364.410   0.0793706     0.020
    45.0000     78   154.767   364.293   0.0793706     0.020
    45.0000     79   156.289   364.279   0.0793706     0.020
    45.0000     80   156.890   364.274   0.0793706     0.020
    45.0000     81   157.456   364.269   0.0793706     0.020
    45.0000     82   159.023   364.255   0.0777052     0.020
    45.0000     83   160.573   364.272   0.0502466     0.020
    45.0000     84   160.945   364.273   0.0502466     0.020
    45.0000     85   161.307   364.273   0.0502466     0.020
    45.0000     86   162.893   364.291   0.0777052     0.020
    45.0000     87   164.621   364.608   0.0777052     0.020
    45.0000     88   164.982   364.676   0.0777052     0.020
    45.0000     89   165.318   364.738   0.0777052     0.020
    45.0000     90   167.067   365.059   0.0777052     0.020
    45.0000     91   170.977   365.199   0.0777052     0.020
    45.0000     92   171.255   365.208   0.0777052     0.020
    45.0000     93   171.497   365.216   0.0777052     0.020
    45.0000     94   175.068   365.346   0.0777052     0.020
    45.0000     95   175.417   365.358   0.0777052     0.020
    45.0000     96   178.620   365.491   0.0777052     0.020
    45.0000     97   178.817   365.499   0.0951945     0.020
    45.0000     98   179.042   365.508   0.0951945     0.020
    45.0000     99   182.245   365.640   0.0951945     0.020
    45.0000    100   187.804   367.590   0.0951945     0.020
    45.0000    101   189.897   368.321   0.0951945     0.020
    45.0000    102   193.125   369.449   0.0951945     0.020
    45.1000      1     0.000   371.585   0.0000000     0.000
    45.1000      2     5.009   369.694   0.0000000     0.000
    45.1000      3     7.250   368.734   0.0000000     0.000
    45.1000      4     8.815   368.063   0.0000000     0.000
    45.1000      5    14.936   365.944   0.0000000     0.000
    45.1000      6    15.132   365.877   0.0000000     0.000
    45.1000      7    16.501   365.828   0.0000000     0.000
    45.1000      8    17.819   365.780   0.0000000     0.000
    45.1000      9    21.281   365.620   0.0000000     0.000
    45.1000     10    21.682   365.598   0.0000000     0.000
    45.1000     11    22.162   365.572   0.0000000     0.000
    45.1000     12    25.582   365.411   0.0000000     0.000
    45.1000     13    27.575   365.330   0.0000000     0.000
    45.1000     14    28.074   365.310   0.0000000     0.000
    45.1000     15    28.579   365.290   0.0000000     0.000
    45.1000     16    30.572   365.208   0.0000000     0.000
    45.1000     17    32.758   364.853   0.0000000     0.000
    45.1000     18    33.300   364.756   0.0000000     0.000
    45.1000     19    33.876   364.653   0.0000000     0.000
    45.1000     20    36.023   364.304   0.0000000     0.000
    45.1000     21    38.938   364.390   0.0000000     0.000
    45.1000     22    39.937   364.420   0.0000000     0.000
    45.1000     23    40.996   364.452   0.0000000     0.000
    45.1000     24    43.808   364.535   0.0000000     0.000
    45.1000     25    45.789   364.592   0.1077889     0.018
    45.1000     26    46.921   364.630   0.1077889     0.018
    45.1000     27    48.161   364.671   0.1077889     0.018
    45.1000     28    50.037   364.725   0.0664977     0.018
    45.1000     29    51.596   364.778   0.0664977     0.018
    45.1000     30    52.870   364.821   0.0664977     0.018
    45.1000     31    54.260   364.868   0.0664977     0.018
    45.1000     32    55.709   364.917   0.0664977     0.018
    45.1000     33    56.996   364.960   0.0664977     0.018
    45.1000     34    57.853   364.989   0.0664977     0.018
    45.1000     35    58.909   365.024   0.0664977     0.018
    45.1000     36    60.150   365.066   0.0664977     0.018
    45.1000     37    61.099   365.094   0.0664977     0.018
    45.1000     38    61.582   365.107   0.0664977     0.018
    45.1000     39    62.371   365.127   0.0664977     0.018
    45.1000     40    65.460   365.233   0.0784954     0.018
    45.1000     41    68.629   365.341   0.0784954     0.018
    45.1000     42    69.334   365.359   0.0784954     0.018
    45.1000     43    69.974   365.122   0.0784954     0.018
    45.1000     44    73.262   364.006   0.0833677     0.055
    45.1000     45    76.740   362.826   0.0833677     0.055
    45.1000     46    77.205   362.653   0.0833677     0.055
    45.1000     47    77.381   362.575   0.0833677     0.055
    45.1000     48    78.658   362.049   0.0833677     0.055
    45.1000     49    79.944   361.519   0.0833677     0.055
    45.1000     50    80.110   361.445   0.0833677     0.055
    45.1000     51    80.470   361.385   0.0833677     0.055
    45.1000     52    83.204   360.951   0.0533756     0.055
    45.1000     53    86.007   360.505   0.0533756     0.055
    45.1000     54    86.300   360.456   0.0533756     0.055
    45.1000     55    86.697   360.449   0.0533756     0.055
    45.1000     56    90.532   360.354   0.0533756     0.055
    45.1000     57    94.493   360.255   0.0533756     0.055
    45.1000     58    94.769   360.251   0.0533756     0.055
    45.1000     59    95.064   360.255   0.0533756     0.055
    45.1000     60    99.300   360.280   0.0533756     0.055
    45.1000     61   103.701   360.306   0.0533756     0.055
    45.1000     62   103.836   360.308   0.0533756     0.055
    45.1000     63   103.900   360.325   0.0533756     0.055
    45.1000     64   105.978   360.892   0.0533756     0.055
    45.1000     65   108.091   361.469   0.0533756     0.055
    45.1000     66   108.120   361.476   0.0533756     0.055
    45.1000     67   108.148   361.486   0.0533756     0.055
    45.1000     68   110.361   362.216   0.0533756     0.055
    45.1000     69   111.393   362.557   0.0833677     0.055
    45.1000     70   112.590   362.950   0.0833677     0.055
    45.1000     71   112.607   362.956   0.0833677     0.055
    45.1000     72   112.627   362.963   0.0833677     0.055
    45.1000     73   115.103   363.922   0.0833677     0.055
    45.1000     74   117.411   364.816   0.0833677     0.055
    45.1000     75   117.604   364.888   0.0833677     0.055
    45.1000     76   117.822   364.891   0.0833677     0.055
    45.1000     77   120.497   364.895   0.0833677     0.055
    45.1000     78   122.986   364.899   0.0793706     0.020
    45.1000     79   123.370   364.904   0.0793706     0.020
    45.1000     80   123.568   364.860   0.0793706     0.020
    45.1000     81   124.543   364.645   0.0793706     0.020
    45.1000     82   125.478   364.439   0.0777052     0.020
    45.1000     83   125.719   364.384   0.0502466     0.020
    45.1000     84   126.158   364.383   0.0502466     0.020
    45.1000     85   127.902   364.369   0.0502466     0.020
    45.1000     86   129.523   364.356   0.0777052     0.020
    45.1000     87   130.081   364.355   0.0777052     0.020
    45.1000     88   130.800   364.355   0.0777052     0.020
    45.1000     89   132.646   364.355   0.0777052     0.020
    45.1000     90   134.400   364.355   0.0777052     0.020
    45.1000     91   135.210   364.356   0.0777052     0.020
    45.1000     92   137.019   364.368   0.0777052     0.020
    45.1000     93   140.206   364.397   0.0777052     0.020
    45.1000     94   142.811   364.421   0.0777052     0.020
    45.1000     95   145.201   364.435   0.0777052     0.020
    45.1000     96   146.268   364.619   0.0777052     0.020
    45.1000     97   147.162   364.769   0.0951945     0.020
    45.1000     98   148.028   364.915   0.0951945     0.020
    45.1000     99   149.124   365.104   0.0951945     0.020
    45.1000    100   151.064   365.181   0.0951945     0.020
    45.1000    101   152.346   365.229   0.0951945     0.020
    45.1000    102   153.502   365.272   0.0951945     0.020
    45.1000    103   155.561   365.355   0.0951945     0.020
    45.1000    104   158.974   365.496   0.1174990     0.020
    45.1000    105   160.173   365.545   0.1174990     0.020
    45.1000    106   161.210   365.587   0.1174990     0.020
    45.1000    107   164.755   365.735   0.1174990     0.020
    45.1000    108   171.817   368.434   0.1174990     0.020
    45.1000    109   172.254   368.601   0.1174990     0.020
    45.1000    110   172.614   368.739   0.1174990     0.020
    45.1000    111   176.253   370.130   0.1174990     0.020
    45.2000      1     0.000   372.104   0.0000000     0.000
    45.2000      2     4.832   370.205   0.0000000     0.000
    45.2000      3     7.707   369.034   0.0000000     0.000
    45.2000      4    10.828   367.762   0.0000000     0.000
    45.2000      5    15.383   365.968   0.0000000     0.000
    45.2000      6    16.787   365.918   0.0000000     0.000
    45.2000      7    18.266   365.859   0.0000000     0.000
    45.2000      8    19.909   365.793   0.0000000     0.000
    45.2000      9    21.200   365.746   0.0000000     0.000
    45.2000     10    22.559   365.706   0.0000000     0.000
    45.2000     11    24.867   365.643   0.0000000     0.000
    45.2000     12    27.650   365.568   0.0000000     0.000
    45.2000     13    28.587   365.541   0.0000000     0.000
    45.2000     14    29.432   365.428   0.0000000     0.000
    45.2000     15    32.616   365.002   0.0000000     0.000
    45.2000     16    35.765   364.580   0.0000000     0.000
    45.2000     17    36.642   364.463   0.0000000     0.000
    45.2000     18    37.489   364.493   0.0000000     0.000
    45.2000     19    40.615   364.627   0.0000000     0.000
    45.2000     20    43.850   364.766   0.0000000     0.000
    45.2000     21    44.562   364.792   0.0000000     0.000
    45.2000     22    45.247   364.786   0.0000000     0.000
    45.2000     23    48.543   364.742   0.0000000     0.000
    45.2000     24    51.722   364.699   0.0000000     0.000
    45.2000     25    52.542   364.693   0.1077889     0.015
    45.2000     26    53.450   364.664   0.1077889     0.015
    45.2000     27    56.760   364.588   0.1077889     0.015
    45.2000     28    59.638   364.522   0.0664977     0.015
    45.2000     29    60.999   364.477   0.0664977     0.015
    45.2000     30    61.794   364.569   0.0664977     0.015
    45.2000     31    63.270   364.731   0.0664977     0.015
    45.2000     32    64.580   364.874   0.0664977     0.015
    45.2000     33    65.535   364.985   0.0664977     0.015
    45.2000     34    67.318   365.013   0.0664977     0.015
    45.2000     35    69.090   365.039   0.0664977     0.015
    45.2000     36    70.481   365.060   0.0664977     0.015
    45.2000     37    72.641   365.094   0.0664977     0.015
    45.2000     38    74.800   364.366   0.0664977     0.015
    45.2000     39    75.638   364.077   0.0664977     0.015
    45.2000     40    76.394   363.816   0.0784954     0.015
    45.2000     41    78.637   363.063   0.0784954     0.015
    45.2000     42    80.311   362.412   0.0782218     0.043
    45.2000     43    80.669   362.278   0.0782218     0.043
    45.2000     44    80.991   362.157   0.0782218     0.043
    45.2000     45    82.701   361.492   0.0782218     0.043
    45.2000     46    84.409   362.157   0.0782218     0.043
    45.2000     47    84.732   362.278   0.0782218     0.043
    45.2000     48    85.090   362.412   0.0782218     0.043
    45.2000     49    85.448   362.278   0.0782218     0.043
    45.2000     50    85.771   362.157   0.0782218     0.043
    45.2000     51    87.480   361.492   0.0782218     0.043
    45.2000     52    90.838   361.089   0.0782218     0.043
    45.2000     53    91.195   361.046   0.0782218     0.043
    45.2000     54    91.496   361.010   0.0782218     0.043
    45.2000     55    94.908   360.600   0.0505336     0.043
    45.2000     56    98.465   360.298   0.0505336     0.043
    45.2000     57    99.939   360.172   0.0505336     0.043
    45.2000     58   100.026   360.165   0.0505336     0.043
    45.2000     59   100.115   360.157   0.0505336     0.043
    45.2000     60   105.140   359.727   0.0505336     0.043
    45.2000     61   109.485   359.409   0.0505336     0.043
    45.2000     62   110.059   359.363   0.0505336     0.043
    45.2000     63   110.638   359.317   0.0505336     0.043
    45.2000     64   114.974   358.997   0.0505336     0.043
    45.2000     65   116.647   359.617   0.0505336     0.043
    45.2000     66   117.006   359.756   0.0505336     0.043
    45.2000     67   117.366   359.896   0.0505336     0.043
    45.2000     68   119.037   360.516   0.0505336     0.043
    45.2000     69   120.570   361.359   0.0505336     0.043
    45.2000     70   120.972   361.594   0.0505336     0.043
    45.2000     71   121.373   361.828   0.0505336     0.043
    45.2000     72   122.906   362.672   0.0505336     0.043
    45.2000     73   125.067   363.343   0.0782218     0.043
    45.2000     74   125.727   363.555   0.0782218     0.043
    45.2000     75   126.412   363.775   0.0782218     0.043
    45.2000     76   128.544   364.438   0.0782218     0.043
    45.2000     77   131.183   364.527   0.0782218     0.043
    45.2000     78   132.301   364.565   0.0782218     0.043
    45.2000     79   133.522   364.608   0.0793706     0.012
    45.2000     80   136.068   364.693   0.0793706     0.012
    45.2000     81   136.932   364.576   0.0793706     0.012
    45.2000     82   137.373   364.516   0.0777052     0.012
    45.2000     83   137.828   364.453   0.0502466     0.012
    45.2000     84   138.676   364.338   0.0502466     0.012
    45.2000     85   139.839   364.368   0.0502466     0.012
    45.2000     86   140.486   364.383   0.0777052     0.012
    45.2000     87   141.156   364.400   0.0777052     0.012
    45.2000     88   142.290   364.428   0.0777052     0.012
    45.2000     89   144.367   364.570   0.0777052     0.012
    45.2000     90   145.915   364.676   0.0777052     0.012
    45.2000     91   147.557   364.788   0.0777052     0.012
    45.2000     92   149.544   364.923   0.0777052     0.012
    45.2000     93   151.520   365.030   0.0777052     0.012
    45.2000     94   153.160   365.132   0.0777052     0.012
    45.2000     95   154.937   365.241   0.0777052     0.012
    45.2000     96   156.743   365.340   0.0777052     0.012
    45.2000     97   160.238   366.755   0.0951945     0.012
    45.2000     98   164.234   368.364   0.0951945     0.012
    45.2000     99   168.132   369.935   0.0951945     0.012
    45.2000    100   171.725   371.389   0.0951945     0.012
    45.3000      1     0.000   372.325   0.0000000     0.000
    45.3000      2     5.265   370.172   0.0000000     0.000
    45.3000      3     7.459   369.273   0.0000000     0.000
    45.3000      4    10.821   367.894   0.0000000     0.000
    45.3000      5    14.892   366.228   0.0000000     0.000
    45.3000      6    15.566   366.215   0.0000000     0.000
    45.3000      7    16.729   366.177   0.0000000     0.000
    45.3000      8    18.113   366.132   0.0000000     0.000
    45.3000      9    18.585   366.122   0.0000000     0.000
    45.3000     10    18.956   366.072   0.0000000     0.000
    45.3000     11    20.350   365.930   0.0000000     0.000
    45.3000     12    21.897   365.772   0.0000000     0.000
    45.3000     13    22.132   365.742   0.0000000     0.000
    45.3000     14    22.477   365.740   0.0000000     0.000
    45.3000     15    24.790   365.716   0.0000000     0.000
    45.3000     16    27.222   365.690   0.0000000     0.000
    45.3000     17    27.406   365.687   0.0000000     0.000
    45.3000     18    27.418   365.687   0.0000000     0.000
    45.3000     19    27.442   365.685   0.0000000     0.000
    45.3000     20    31.992   365.360   0.0000000     0.000
    45.3000     21    35.466   365.112   0.0000000     0.000
    45.3000     22    36.447   365.042   0.0000000     0.000
    45.3000     23    37.289   365.016   0.0000000     0.000
    45.3000     24    39.286   365.006   0.0000000     0.000
    45.3000     25    41.035   364.997   0.1077889     0.009
    45.3000     26    42.170   364.958   0.1077889     0.009
    45.3000     27    43.572   364.915   0.1077889     0.009
    45.3000     28    45.609   364.860   0.0664977     0.009
    45.3000     29    47.286   364.815   0.0664977     0.009
    45.3000     30    49.046   364.759   0.0664977     0.009
    45.3000     31    49.955   364.757   0.0664977     0.009
    45.3000     32    50.987   364.754   0.0664977     0.009
    45.3000     33    55.235   364.720   0.0664977     0.009
    45.3000     34    55.763   364.716   0.0664977     0.009
    45.3000     35    56.666   364.708   0.0664977     0.009
    45.3000     36    59.775   364.683   0.0664977     0.009
    45.3000     37    61.528   364.678   0.0664977     0.009
    45.3000     38    62.017   364.676   0.0664977     0.009
    45.3000     39    65.592   364.666   0.0664977     0.009
    45.3000     40    65.891   364.665   0.0784954     0.009
    45.3000     41    69.221   364.714   0.0784954     0.009
    45.3000     42    71.242   364.744   0.0782218     0.009
    45.3000     43    73.049   364.740   0.0782218     0.009
    45.3000     44    74.697   364.723   0.0782218     0.009
    45.3000     45    76.646   364.713   0.0782218     0.009
