       Stat Kenn   Abfluss     Sohle     h_WSP       hen      h_BV    Boe_li    Boe_re     v_m  tau_fl      Q_li      Q_fl      Q_re lamb_li lamb_fl lamb_re      f_li      f_fl      f_re     br_li     br_fl     br_re    WehrOK  BrueckOK  BrueckUK   BrueckB    RohrDN   AlphaIW   AlphaEW    I_Reib
         km    -     m^3/s       mNN       mNN       mNN       mNN       mNN       mNN     m/s   N/m^2     m^3/s     m^3/s     m^3/s       -       -       -       m^2       m^2         m         m         m         m       mNN       mNN       mNN         m         m         -         -         -
    41.7450    n   241.000   362.033   367.896   367.925   365.191   365.191   365.296   0.636    4.10    42.306   162.545    36.150  0.0982  0.0469  0.0606   105.129   194.574    79.348    51.230    40.490    49.241  -999.999  -999.999  -999.999  -999.999  -999.999   1.14143   1.39626   0.00010
    41.8000    n   241.000   362.035   367.930   367.958   364.709   365.384   364.709   0.536    4.05    60.345   153.505    27.149  0.0913  0.0450  0.0636   203.186   180.852    65.884   198.009    37.209    47.576  -999.999  -999.999  -999.999  -999.999  -999.999   1.30475   1.91865   0.00010
    41.9000    n   241.000   361.044   367.545   367.573   364.463   364.463   364.732   0.536    4.21    55.237   158.467    27.298  0.0713  0.0488  0.0622   192.082   190.789    66.896   255.437    36.850    50.349  -999.999  -999.999  -999.999  -999.999  -999.999   1.28486   1.85452   0.00010
    42.0000    n   241.000   360.049   367.425   367.463   363.856   363.856   364.906   0.641    4.69    30.839   194.087    16.073  0.0795  0.0439  0.0768   122.555   209.933    43.380   191.979    35.717    32.040  -999.999  -999.999  -999.999  -999.999  -999.999   1.28476   1.79726   0.00010
    42.0350    n   241.000   359.952   366.547   366.589   362.451   362.451   365.193   0.802    4.60    15.771   220.948     4.282  0.0500  0.0424  0.1061    44.442   237.354    18.662    55.262    43.324    26.101  -999.999  -999.999  -999.999  -999.999  -999.999   1.11388   1.27670   0.00010
    42.1000    n   241.000   360.558   367.284   367.314   363.307   363.307   365.565   0.526    4.32    43.972   173.559    24.250  0.1250  0.0475  0.0673   195.145   203.675    59.425   249.016    39.039    40.863  -999.999  -999.999  -999.999  -999.999  -999.999   1.38036   2.12622   0.00010
    42.2000    n   241.000   360.444   367.125   367.160   363.506   363.506   365.656   0.615    4.40    29.889   209.586     2.009  0.1453  0.0471  0.0484   139.976   242.419     9.645   170.492    46.864    37.146  -999.999  -999.999  -999.999  -999.999  -999.999   1.29493   1.78320   0.00010
    42.3000    n   241.000   359.807   366.418   366.456   363.758   366.310   363.758   0.740    4.49     8.535   214.557    17.912  0.0989  0.0443  0.0549    47.716   238.210    39.640   119.007    46.960    27.478  -999.999  -999.999  -999.999  -999.999  -999.999   1.14810   1.36601   0.00010
    42.4000    n   241.000   361.276   367.380   367.407   363.241   366.743   363.241   0.533    3.93    21.925   161.929    57.189  0.2029  0.0484  0.0617   124.281   200.999   126.750   155.827    44.469    78.661  -999.999  -999.999  -999.999  -999.999  -999.999   1.28379   1.80750   0.00010
    42.5000    n   241.000   361.107   366.699   366.715   365.060   365.772   365.060   0.393    3.55    92.750   103.317    45.011  0.0943  0.0533  0.0980   318.142   141.561   153.239   312.021    35.097   142.010  -999.999  -999.999  -999.999  -999.999  -999.999   1.27849   1.94419   0.00010
    42.6000    n   241.000   361.526   366.838   366.849   363.966   363.966   365.648   0.400    2.96    67.274    88.156    85.570  0.0866  0.0606  0.0790   213.383   141.159   248.679   194.147    41.026   208.601  -999.999  -999.999  -999.999  -999.999  -999.999   1.12548   1.41349   0.00010
    42.7000    n   241.000   361.677   367.103   367.115   361.677   361.677   366.048   0.389    2.73    39.602    72.965   128.743  0.1779  0.0515  0.0765   154.231   112.166   353.884   103.363    32.973   273.945  -999.999  -999.999  -999.999  -999.999  -999.999   1.17654   1.57100   0.00010
    42.8000    n   241.000   361.260   366.930   366.947   361.260   361.260   366.298   0.438    2.80    56.931    90.668    93.401  0.0378  0.0555  0.0845   107.711   142.844   299.654    79.183    42.849   286.135  -999.999  -999.999  -999.999  -999.999  -999.999   1.21228   1.73248   0.00010
    42.8950    n   241.000   360.991   366.866   366.891   364.105   364.105   364.661   0.468    4.03    21.261   152.208    67.531  0.1284  0.0478  0.0905    85.603   185.238   244.321    84.345    39.155   276.853  -999.999  -999.999  -999.999  -999.999  -999.999   1.36788   2.20865   0.00010
    42.9000    n   241.000   360.987   366.709   366.737   363.857   363.857   365.149   0.500    4.11    17.556   177.575    45.869  0.1347  0.0465  0.0996    77.088   211.088   194.156    86.222    44.921   273.859  -999.999  -999.999  -999.999  -999.999  -999.999   1.39436   2.22915   0.00010
    43.0000    n   241.000   360.667   366.709   366.734   363.886   366.059   363.886   0.481    4.06    52.859   152.848    35.293  0.0843  0.0464  0.0968   169.854   182.772   147.963   163.641    39.121   210.351  -999.999  -999.999  -999.999  -999.999  -999.999   1.34537   2.13014   0.00010
    43.1000    n   241.000   360.163   366.627   366.655   362.722   365.927   362.722   0.534    3.95    27.654   183.682    29.665  0.0982  0.0482  0.0931   109.019   226.819   115.844   135.355    50.418   148.048  -999.999  -999.999  -999.999  -999.999  -999.999   1.29725   1.87707   0.00010
    43.2000    n   241.000   360.092   366.711   366.741   365.676   365.908   365.676   0.581    4.11    19.300   200.891    20.809  0.1002  0.0476  0.1029    91.242   241.713    81.791   159.734    53.521    96.172  -999.999  -999.999  -999.999  -999.999  -999.999   1.26575   1.74725   0.00010
    43.3000    n   241.000   360.315   366.980   367.008   364.794   364.794   366.061   0.584    4.26    26.015   176.853    38.134  0.0449  0.0488  0.0859    86.824   211.466   114.351   169.392    43.394    93.778  -999.999  -999.999  -999.999  -999.999  -999.999   1.21779   1.63191   0.00010
    43.4000    n   241.000   360.139   367.284   367.298   362.644   362.644   365.648   0.313    2.54    81.353   136.059    24.887  0.0728  0.0525  0.3714   370.062   218.849   180.425   496.190    41.465   116.712  -999.999  -999.999  -999.999  -999.999  -999.999   1.49780   2.69937   0.00010
    43.5000    n   241.000   359.987   366.861   366.889   364.756   364.920   364.756   0.573    4.36    14.617   173.241    53.571  0.1150  0.0491  0.0935    48.482   205.516   166.576    38.079    40.435   135.014  -999.999  -999.999  -999.999  -999.999  -999.999   1.23916   1.70604   0.00010
    43.6000    n   241.000   360.316   366.298   366.316   363.932   365.526   363.932   0.403    3.61    73.537   142.092    25.440  0.1044  0.0546  0.1050   292.094   195.400   109.923   347.032    47.231   153.105  -999.999  -999.999  -999.999  -999.999  -999.999   1.35747   2.17960   0.00010
    43.7000    n   241.000   360.127   366.728   366.757   362.827   365.096   362.827   0.532    4.44    14.943   158.382    67.675  0.0832  0.0477  0.0955    48.737   183.681   220.915    48.788    33.307   192.710  -999.999  -999.999  -999.999  -999.999  -999.999   1.31874   1.99480   0.00010
    43.8000    n   241.000   359.853   366.583   366.612   364.904   365.014   364.904   0.564    4.01    36.824   175.709    28.701  0.0841  0.0446  0.1234   100.153   207.170   120.098    68.956    45.210   135.826  -999.999  -999.999  -999.999  -999.999  -999.999   1.26741   1.78760   0.00010
    43.9000    n   241.000   359.755   366.756   366.776   364.232   365.606   364.232   0.499    3.55    74.580   134.875    31.801  0.0936  0.0508  0.1067   209.198   180.442    93.378   137.750    43.817    59.997  -999.999  -999.999  -999.999  -999.999  -999.999   1.20392   1.59623   0.00010
    43.9820    n   241.000   359.869   366.862   366.884   362.171   366.234   362.171   0.515    3.83    80.917   141.740    18.344  0.0819  0.0521  0.1079   229.950   184.789    53.387   177.554    40.401    31.835  -999.999  -999.999  -999.999  -999.999  -999.999   1.21126   1.63141   0.00010
    44.0000    n   241.000   359.921   366.994   367.023   362.707   365.569   362.707   0.382    4.42    53.237   172.625    15.300  0.8126  0.0474  0.1382   380.797   199.917    49.538   188.774    37.214    28.568  -999.999  -999.999  -999.999  -999.999  -999.999   1.81967   3.97599   0.00010
    44.1000    n   241.000   360.131   366.273   366.308   363.917   365.236   363.917   0.588    4.37    24.913   207.789     8.339  0.2048  0.0450  0.0918   143.951   235.890    30.119   185.898    47.962    33.063  -999.999  -999.999  -999.999  -999.999  -999.999   1.35221   1.98271   0.00010
    44.2000    n   241.000   360.268   366.870   366.897   364.912   364.912   365.283   0.545    4.28    64.116   154.670    22.215  0.0848  0.0479  0.0755   195.623   182.891    63.443   168.326    36.547    53.690  -999.999  -999.999  -999.999  -999.999  -999.999   1.24008   1.75075   0.00010
    44.3000    n   241.000   360.563   366.930   366.957   364.725   364.725   365.575   0.570    4.23    46.190   159.286    35.949  0.0868  0.0476  0.0731   137.325   188.808    96.471   111.798    38.478    74.404  -999.999  -999.999  -999.999  -999.999  -999.999   1.21178   1.64053   0.00010
    44.3900    n   241.000   361.439   366.172   366.204   364.980   364.998   364.980   0.742    3.73     3.900   231.945     5.155  0.0982  0.0460  0.1123    16.508   288.029    20.397    23.528    71.650    22.093  -999.999  -999.999  -999.999  -999.999  -999.999   1.05910   1.14129   0.00010
    44.4000    n   241.000   361.518   366.668   366.700   364.732   364.732   365.027   0.747    3.96    17.194   214.701     9.105  0.0641  0.0470  0.0765    37.876   261.315    23.294    22.026    59.354    15.631  -999.999  -999.999  -999.999  -999.999  -999.999   1.04631   1.12208   0.00010
    44.4050    n   241.000   361.563   366.747   366.777   364.412   364.412   365.069   0.716    3.97    21.674   205.846    13.480  0.0621  0.0486  0.0721    44.691   254.527    37.573    23.444    57.497    31.709  -999.999  -999.999  -999.999  -999.999  -999.999   1.06131   1.16158   0.00010
    44.4250    n   241.000   361.601   366.795   366.826   364.356   364.356   364.950   0.690    3.94    28.524   200.365    12.112  0.0876  0.0477  0.0662    72.201   246.592    30.579    41.145    56.231    22.938  -999.999  -999.999  -999.999  -999.999  -999.999   1.09519   1.24466   0.00010
    44.5000    n   241.000   361.792   366.569   366.593   364.652   364.652   365.554   0.589    3.62    24.539   152.579    63.882  0.0631  0.0477  0.0506    64.866   195.990   148.574    56.817    49.133   123.968  -999.999  -999.999  -999.999  -999.999  -999.999   1.13773   1.38661   0.00010
    44.6000    n   241.000   360.740   366.705   366.732   363.881   363.881   365.030   0.659    3.77    30.453   199.379    11.168  0.0718  0.0526  0.0672    74.943   263.355    27.572    49.197    61.171    19.324  -999.999  -999.999  -999.999  -999.999  -999.999   1.06564   1.17682   0.00010
    44.7000    n   241.000   359.728   366.558   366.595   363.780   363.780   364.733   0.749    4.72    24.506   206.840     9.654  0.0585  0.0470  0.0721    66.069   230.763    24.962    66.505    41.560    17.911  -999.999  -999.999  -999.999  -999.999  -999.999   1.11201   1.29285   0.00010
    44.8000    n   241.000   359.599   366.367   366.402   364.929   365.020   364.929   0.749    4.47    18.823   217.902     4.275  0.0669  0.0482  0.0745    55.956   252.956    12.923    57.965    50.382    12.253  -999.999  -999.999  -999.999  -999.999  -999.999   1.08786   1.22514   0.00010
    44.9000    n   241.000   359.986   366.287   366.319   363.962   363.962   364.515   0.705    4.29    27.564   208.261     5.175  0.0566  0.0496  0.0684    76.684   250.347    14.655    81.934    51.411    13.235  -999.999  -999.999  -999.999  -999.999  -999.999   1.10202   1.26178   0.00010
    45.0000    n   241.000   359.854   366.523   366.551   363.610   363.610   364.650   0.645    4.31    49.145   164.182    27.673  0.0533  0.0502  0.0602   114.780   198.131    60.842    91.788    38.480    38.103  -999.999  -999.999  -999.999  -999.999  -999.999   1.11849   1.33678   0.00010
    45.1000    n   241.000   360.251   366.362   366.389   364.006   364.006   364.899   0.650    4.04    31.757   180.968    28.275  0.0656  0.0505  0.0611    79.666   226.100    64.786    59.533    49.724    43.410  -999.999  -999.999  -999.999  -999.999  -999.999   1.09807   1.27334   0.00010
    45.2000    n   241.000   358.997   365.955   365.985   362.412   362.412   364.608   0.686    4.13    26.571   204.628     9.800  0.0612  0.0501  0.0754    71.043   251.953    28.440    64.570    53.211    24.740  -999.999  -999.999  -999.999  -999.999  -999.999   1.09812   1.25995   0.00010
    45.3000    n   241.000   358.516   365.683   365.719   363.175   363.175   365.045   0.728    4.36    20.831   219.558     0.611  0.0839  0.0468  0.1139    73.117   254.466     3.463    83.698    51.583     7.575  -999.999  -999.999  -999.999  -999.999  -999.999   1.11891   1.30300   0.00010
    45.4000    n   241.000   358.504   364.739   364.777   362.081   364.898   362.081   0.836    4.24     0.000   232.772     8.228  0.0000  0.0442  0.0568     0.000   265.553    22.664     0.000    55.722    23.439  -999.999  -999.999  -999.999  -999.999  -999.999   1.02911   1.07081   0.00010
    45.5000    n   241.000   356.958   362.716   362.759   363.750   364.964   363.750   0.913    4.35     0.000   241.000     0.000  0.0000  0.0417  0.0000     0.000   263.830     0.000     0.000    56.075     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00010
    45.6000    n   241.000   357.376   364.254   364.297   363.476   364.480   363.476   0.902    4.58     0.000   239.984     1.016  0.0000  0.0436  0.0960     0.000   261.785     5.469     0.000    52.323    12.933  -999.999  -999.999  -999.999  -999.999  -999.999   1.01326   1.02938   0.00010
    45.7000    n   241.000   358.597   364.214   364.248   363.488   363.488   363.553   0.772    3.77     1.028   236.972     3.000  0.1002  0.0452  0.1075     4.621   290.164    17.570     7.165    72.975    44.011  -999.999  -999.999  -999.999  -999.999  -999.999   1.04513   1.10319   0.00010
    45.8000    n   241.000   358.910   364.632   364.666   362.508   362.508   363.358   0.744    4.05    15.905   220.142     4.952  0.0724  0.0462  0.0749    42.239   262.607    18.893    31.879    59.133    28.756  -999.999  -999.999  -999.999  -999.999  -999.999   1.07294   1.18551   0.00010
    45.9000    n   241.000   359.301   364.353   364.379   362.010   362.010   363.252   0.692    3.43    81.635   157.875     1.490  0.0484  0.0499  0.0599   129.221   212.999     5.825    51.619    56.831    11.584  -999.999  -999.999  -999.999  -999.999  -999.999   1.02863   1.07408   0.00010
    46.0000    n   241.000   359.857   364.038   364.064   361.418   361.418   362.276   0.679    3.15    75.493   157.123     8.384  0.0457  0.0488  0.0634   113.885   218.457    22.489    43.138    63.290    19.926  -999.999  -999.999  -999.999  -999.999  -999.999   1.03490   1.09146   0.00010
    46.0160    n   241.000   359.723   363.841   363.867   361.314   361.314   362.384   0.679    3.02    71.382   164.821     4.796  0.0467  0.0451  0.0921   111.561   225.073    18.521    44.566    68.710    23.465  -999.999  -999.999  -999.999  -999.999  -999.999   1.04247   1.10733   0.00010
